zip,cbsa,geo_name,rpp
00501,35620,"New York-Newark-Jersey City, NY-NJ-PA ",125.7
00601,38660,NA,NA
00602,10380,NA,NA
00603,10380,NA,NA
00604,10380,NA,NA
00605,10380,NA,NA
00606,99999,NA,NA
00610,10380,NA,NA
00611,10380,NA,NA
00612,11640,NA,NA
00612,10380,NA,NA
00612,41980,NA,NA
00613,11640,NA,NA
00614,11640,NA,NA
00616,11640,NA,NA
00617,41980,NA,NA
00622,41900,NA,NA
00623,32420,NA,NA
00623,41900,NA,NA
00624,38660,NA,NA
00624,49500,NA,NA
00627,11640,NA,NA
00631,10380,NA,NA
00637,41900,NA,NA
00638,41980,NA,NA
00641,38660,NA,NA
00641,10380,NA,NA
00646,41980,NA,NA
00647,49500,NA,NA
00647,41900,NA,NA
00650,11640,NA,NA
00650,41980,NA,NA
00652,11640,NA,NA
00653,49500,NA,NA
00656,49500,NA,NA
00659,11640,NA,NA
00660,32420,NA,NA
00662,11640,NA,NA
00662,10380,NA,NA
00664,10380,NA,NA
00664,27580,NA,NA
00667,41900,NA,NA
00669,10380,NA,NA
00670,32420,NA,NA
00674,41980,NA,NA
00676,10380,NA,NA
00677,10380,NA,NA
00678,11640,NA,NA
00680,41900,NA,NA
00680,10380,NA,NA
00680,32420,NA,NA
00681,32420,NA,NA
00682,32420,NA,NA
00683,32420,NA,NA
00683,41900,NA,NA
00685,10380,NA,NA
00687,41980,NA,NA
00688,11640,NA,NA
00690,10380,NA,NA
00692,41980,NA,NA
00693,41980,NA,NA
00694,41980,NA,NA
00698,41900,NA,NA
00698,49500,NA,NA
00703,41980,NA,NA
00704,17640,NA,NA
00705,17620,NA,NA
00705,41980,NA,NA
00707,41980,NA,NA
00714,25020,NA,NA
00715,38660,NA,NA
00716,38660,NA,NA
00717,38660,NA,NA
00718,41980,NA,NA
00719,41980,NA,NA
00720,38660,NA,NA
00720,41980,NA,NA
00721,41980,NA,NA
00723,25020,NA,NA
00723,41980,NA,NA
00725,41980,NA,NA
00726,41980,NA,NA
00727,41980,NA,NA
00728,38660,NA,NA
00729,41980,NA,NA
00730,38660,NA,NA
00731,38660,NA,NA
00732,38660,NA,NA
00733,38660,NA,NA
00735,41980,NA,NA
00736,41980,NA,NA
00737,41980,NA,NA
00738,41980,NA,NA
00739,41980,NA,NA
00740,41980,NA,NA
00741,41980,NA,NA
00742,41980,NA,NA
00744,41980,NA,NA
00745,41980,NA,NA
00751,42180,NA,NA
00751,17640,NA,NA
00754,41980,NA,NA
00757,42180,NA,NA
00757,17620,NA,NA
00765,99999,NA,NA
00766,38660,NA,NA
00767,41980,NA,NA
00769,17620,NA,NA
00771,41980,NA,NA
00772,41980,NA,NA
00773,41980,NA,NA
00775,99999,NA,NA
00777,41980,NA,NA
00778,41980,NA,NA
00780,38660,NA,NA
00782,41980,NA,NA
00783,41980,NA,NA
00784,25020,NA,NA
00785,25020,NA,NA
00786,41980,NA,NA
00791,41980,NA,NA
00792,41980,NA,NA
00794,41980,NA,NA
00795,38660,NA,NA
00802,99999,NA,NA
00820,99999,NA,NA
00830,99999,NA,NA
00840,99999,NA,NA
00850,99999,NA,NA
00901,41980,NA,NA
00902,41980,NA,NA
00907,41980,NA,NA
00908,41980,NA,NA
00909,41980,NA,NA
00910,41980,NA,NA
00911,41980,NA,NA
00912,41980,NA,NA
00913,41980,NA,NA
00914,41980,NA,NA
00915,41980,NA,NA
00916,41980,NA,NA
00917,41980,NA,NA
00918,41980,NA,NA
00919,41980,NA,NA
00920,41980,NA,NA
00921,41980,NA,NA
00922,41980,NA,NA
00923,41980,NA,NA
00924,41980,NA,NA
00925,41980,NA,NA
00926,41980,NA,NA
00927,41980,NA,NA
00928,41980,NA,NA
00929,41980,NA,NA
00931,41980,NA,NA
00934,41980,NA,NA
00935,41980,NA,NA
00936,41980,NA,NA
00937,41980,NA,NA
00940,41980,NA,NA
00949,41980,NA,NA
00950,41980,NA,NA
00951,41980,NA,NA
00952,41980,NA,NA
00953,41980,NA,NA
00954,41980,NA,NA
00956,41980,NA,NA
00957,41980,NA,NA
00958,41980,NA,NA
00959,41980,NA,NA
00960,41980,NA,NA
00961,41980,NA,NA
00962,41980,NA,NA
00963,41980,NA,NA
00965,41980,NA,NA
00966,41980,NA,NA
00968,41980,NA,NA
00969,41980,NA,NA
00970,41980,NA,NA
00971,41980,NA,NA
00975,41980,NA,NA
00976,41980,NA,NA
00977,41980,NA,NA
00979,41980,NA,NA
00981,41980,NA,NA
00982,41980,NA,NA
00983,41980,NA,NA
00984,41980,NA,NA
00985,41980,NA,NA
00986,41980,NA,NA
00987,41980,NA,NA
00988,41980,NA,NA
01001,44140,"Springfield, MA ",97.3
01002,44140,"Springfield, MA ",97.3
01003,44140,"Springfield, MA ",97.3
01004,44140,"Springfield, MA ",97.3
01005,49340,"Worcester, MA-CT ",103.1
01007,44140,"Springfield, MA ",97.3
01008,38340,"Pittsfield, MA ",98.4
01008,44140,"Springfield, MA ",97.3
01009,44140,"Springfield, MA ",97.3
01010,49340,"Worcester, MA-CT ",103.1
01010,44140,"Springfield, MA ",97.3
01011,44140,"Springfield, MA ",97.3
01012,44140,"Springfield, MA ",97.3
01013,44140,"Springfield, MA ",97.3
01014,44140,"Springfield, MA ",97.3
01020,44140,"Springfield, MA ",97.3
01021,44140,"Springfield, MA ",97.3
01022,44140,"Springfield, MA ",97.3
01026,38340,"Pittsfield, MA ",98.4
01026,44140,"Springfield, MA ",97.3
01027,44140,"Springfield, MA ",97.3
01028,44140,"Springfield, MA ",97.3
01029,38340,"Pittsfield, MA ",98.4
01030,44140,"Springfield, MA ",97.3
01031,49340,"Worcester, MA-CT ",103.1
01032,44140,"Springfield, MA ",97.3
01033,44140,"Springfield, MA ",97.3
01034,44140,"Springfield, MA ",97.3
01035,44140,"Springfield, MA ",97.3
01036,44140,"Springfield, MA ",97.3
01037,49340,"Worcester, MA-CT ",103.1
01038,44140,"Springfield, MA ",97.3
01039,44140,"Springfield, MA ",97.3
01040,44140,"Springfield, MA ",97.3
01041,44140,"Springfield, MA ",97.3
01050,44140,"Springfield, MA ",97.3
01053,44140,"Springfield, MA ",97.3
01054,44140,"Springfield, MA ",97.3
01056,44140,"Springfield, MA ",97.3
01057,44140,"Springfield, MA ",97.3
01059,44140,"Springfield, MA ",97.3
01060,44140,"Springfield, MA ",97.3
01061,44140,"Springfield, MA ",97.3
01062,44140,"Springfield, MA ",97.3
01063,44140,"Springfield, MA ",97.3
01066,44140,"Springfield, MA ",97.3
01068,49340,"Worcester, MA-CT ",103.1
01069,44140,"Springfield, MA ",97.3
01070,38340,"Pittsfield, MA ",98.4
01070,44140,"Springfield, MA ",97.3
01071,44140,"Springfield, MA ",97.3
01072,44140,"Springfield, MA ",97.3
01073,44140,"Springfield, MA ",97.3
01074,49340,"Worcester, MA-CT ",103.1
01075,44140,"Springfield, MA ",97.3
01077,44140,"Springfield, MA ",97.3
01079,44140,"Springfield, MA ",97.3
01080,44140,"Springfield, MA ",97.3
01081,44140,"Springfield, MA ",97.3
01082,44140,"Springfield, MA ",97.3
01082,49340,"Worcester, MA-CT ",103.1
01083,49340,"Worcester, MA-CT ",103.1
01084,44140,"Springfield, MA ",97.3
01085,44140,"Springfield, MA ",97.3
01088,44140,"Springfield, MA ",97.3
01089,44140,"Springfield, MA ",97.3
01090,44140,"Springfield, MA ",97.3
01092,49340,"Worcester, MA-CT ",103.1
01093,44140,"Springfield, MA ",97.3
01094,49340,"Worcester, MA-CT ",103.1
01095,44140,"Springfield, MA ",97.3
01096,44140,"Springfield, MA ",97.3
01097,44140,"Springfield, MA ",97.3
01098,44140,"Springfield, MA ",97.3
01101,44140,"Springfield, MA ",97.3
01103,44140,"Springfield, MA ",97.3
01104,44140,"Springfield, MA ",97.3
01105,44140,"Springfield, MA ",97.3
01106,44140,"Springfield, MA ",97.3
01107,44140,"Springfield, MA ",97.3
01108,44140,"Springfield, MA ",97.3
01109,44140,"Springfield, MA ",97.3
01111,44140,"Springfield, MA ",97.3
01115,44140,"Springfield, MA ",97.3
01116,44140,"Springfield, MA ",97.3
01118,44140,"Springfield, MA ",97.3
01119,44140,"Springfield, MA ",97.3
01128,44140,"Springfield, MA ",97.3
01129,44140,"Springfield, MA ",97.3
01138,44140,"Springfield, MA ",97.3
01139,44140,"Springfield, MA ",97.3
01144,44140,"Springfield, MA ",97.3
01151,44140,"Springfield, MA ",97.3
01152,44140,"Springfield, MA ",97.3
01199,44140,"Springfield, MA ",97.3
01201,38340,"Pittsfield, MA ",98.4
01202,38340,"Pittsfield, MA ",98.4
01220,38340,"Pittsfield, MA ",98.4
01222,38340,"Pittsfield, MA ",98.4
01223,38340,"Pittsfield, MA ",98.4
01223,44140,"Springfield, MA ",97.3
01224,38340,"Pittsfield, MA ",98.4
01225,38340,"Pittsfield, MA ",98.4
01226,38340,"Pittsfield, MA ",98.4
01227,38340,"Pittsfield, MA ",98.4
01229,38340,"Pittsfield, MA ",98.4
01230,38340,"Pittsfield, MA ",98.4
01235,38340,"Pittsfield, MA ",98.4
01235,44140,"Springfield, MA ",97.3
01236,38340,"Pittsfield, MA ",98.4
01237,38340,"Pittsfield, MA ",98.4
01238,38340,"Pittsfield, MA ",98.4
01240,38340,"Pittsfield, MA ",98.4
01242,38340,"Pittsfield, MA ",98.4
01243,44140,"Springfield, MA ",97.3
01244,38340,"Pittsfield, MA ",98.4
01245,38340,"Pittsfield, MA ",98.4
01247,38340,"Pittsfield, MA ",98.4
01247,44140,"Springfield, MA ",97.3
01252,38340,"Pittsfield, MA ",98.4
01253,38340,"Pittsfield, MA ",98.4
01254,38340,"Pittsfield, MA ",98.4
01255,38340,"Pittsfield, MA ",98.4
01256,38340,"Pittsfield, MA ",98.4
01257,38340,"Pittsfield, MA ",98.4
01258,38340,"Pittsfield, MA ",98.4
01259,38340,"Pittsfield, MA ",98.4
01260,38340,"Pittsfield, MA ",98.4
01262,38340,"Pittsfield, MA ",98.4
01263,38340,"Pittsfield, MA ",98.4
01264,38340,"Pittsfield, MA ",98.4
01266,38340,"Pittsfield, MA ",98.4
01267,38340,"Pittsfield, MA ",98.4
01270,38340,"Pittsfield, MA ",98.4
01301,44140,"Springfield, MA ",97.3
01302,44140,"Springfield, MA ",97.3
01330,44140,"Springfield, MA ",97.3
01331,44140,"Springfield, MA ",97.3
01331,49340,"Worcester, MA-CT ",103.1
01337,44140,"Springfield, MA ",97.3
01338,44140,"Springfield, MA ",97.3
01339,44140,"Springfield, MA ",97.3
01340,44140,"Springfield, MA ",97.3
01341,44140,"Springfield, MA ",97.3
01342,44140,"Springfield, MA ",97.3
01343,44140,"Springfield, MA ",97.3
01343,38340,"Pittsfield, MA ",98.4
01344,44140,"Springfield, MA ",97.3
01346,44140,"Springfield, MA ",97.3
01347,44140,"Springfield, MA ",97.3
01349,44140,"Springfield, MA ",97.3
01350,44140,"Springfield, MA ",97.3
01351,44140,"Springfield, MA ",97.3
01354,44140,"Springfield, MA ",97.3
01355,44140,"Springfield, MA ",97.3
01360,44140,"Springfield, MA ",97.3
01364,44140,"Springfield, MA ",97.3
01364,49340,"Worcester, MA-CT ",103.1
01366,49340,"Worcester, MA-CT ",103.1
01367,44140,"Springfield, MA ",97.3
01367,38340,"Pittsfield, MA ",98.4
01368,49340,"Worcester, MA-CT ",103.1
01370,44140,"Springfield, MA ",97.3
01373,44140,"Springfield, MA ",97.3
01375,44140,"Springfield, MA ",97.3
01376,44140,"Springfield, MA ",97.3
01378,44140,"Springfield, MA ",97.3
01379,44140,"Springfield, MA ",97.3
01380,44140,"Springfield, MA ",97.3
01420,49340,"Worcester, MA-CT ",103.1
01430,49340,"Worcester, MA-CT ",103.1
01431,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01431,49340,"Worcester, MA-CT ",103.1
01432,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01434,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01434,49340,"Worcester, MA-CT ",103.1
01436,49340,"Worcester, MA-CT ",103.1
01438,49340,"Worcester, MA-CT ",103.1
01440,49340,"Worcester, MA-CT ",103.1
01441,49340,"Worcester, MA-CT ",103.1
01450,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01451,49340,"Worcester, MA-CT ",103.1
01451,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01452,49340,"Worcester, MA-CT ",103.1
01453,49340,"Worcester, MA-CT ",103.1
01460,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01460,49340,"Worcester, MA-CT ",103.1
01462,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01462,49340,"Worcester, MA-CT ",103.1
01463,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01464,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01467,49340,"Worcester, MA-CT ",103.1
01468,49340,"Worcester, MA-CT ",103.1
01469,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01472,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01473,49340,"Worcester, MA-CT ",103.1
01474,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01475,49340,"Worcester, MA-CT ",103.1
01501,49340,"Worcester, MA-CT ",103.1
01503,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01503,49340,"Worcester, MA-CT ",103.1
01504,49340,"Worcester, MA-CT ",103.1
01504,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01505,49340,"Worcester, MA-CT ",103.1
01506,49340,"Worcester, MA-CT ",103.1
01507,49340,"Worcester, MA-CT ",103.1
01508,49340,"Worcester, MA-CT ",103.1
01509,49340,"Worcester, MA-CT ",103.1
01510,49340,"Worcester, MA-CT ",103.1
01515,49340,"Worcester, MA-CT ",103.1
01516,49340,"Worcester, MA-CT ",103.1
01518,49340,"Worcester, MA-CT ",103.1
01519,49340,"Worcester, MA-CT ",103.1
01520,49340,"Worcester, MA-CT ",103.1
01521,44140,"Springfield, MA ",97.3
01522,49340,"Worcester, MA-CT ",103.1
01523,49340,"Worcester, MA-CT ",103.1
01524,49340,"Worcester, MA-CT ",103.1
01525,49340,"Worcester, MA-CT ",103.1
01526,49340,"Worcester, MA-CT ",103.1
01527,49340,"Worcester, MA-CT ",103.1
01529,49340,"Worcester, MA-CT ",103.1
01531,49340,"Worcester, MA-CT ",103.1
01532,49340,"Worcester, MA-CT ",103.1
01532,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01534,49340,"Worcester, MA-CT ",103.1
01535,49340,"Worcester, MA-CT ",103.1
01536,49340,"Worcester, MA-CT ",103.1
01537,49340,"Worcester, MA-CT ",103.1
01538,49340,"Worcester, MA-CT ",103.1
01540,49340,"Worcester, MA-CT ",103.1
01541,49340,"Worcester, MA-CT ",103.1
01542,49340,"Worcester, MA-CT ",103.1
01543,49340,"Worcester, MA-CT ",103.1
01545,49340,"Worcester, MA-CT ",103.1
01546,49340,"Worcester, MA-CT ",103.1
01550,49340,"Worcester, MA-CT ",103.1
01560,49340,"Worcester, MA-CT ",103.1
01561,49340,"Worcester, MA-CT ",103.1
01562,49340,"Worcester, MA-CT ",103.1
01564,49340,"Worcester, MA-CT ",103.1
01566,49340,"Worcester, MA-CT ",103.1
01568,49340,"Worcester, MA-CT ",103.1
01569,49340,"Worcester, MA-CT ",103.1
01570,49340,"Worcester, MA-CT ",103.1
01571,49340,"Worcester, MA-CT ",103.1
01581,49340,"Worcester, MA-CT ",103.1
01583,49340,"Worcester, MA-CT ",103.1
01585,49340,"Worcester, MA-CT ",103.1
01586,49340,"Worcester, MA-CT ",103.1
01588,49340,"Worcester, MA-CT ",103.1
01590,49340,"Worcester, MA-CT ",103.1
01601,49340,"Worcester, MA-CT ",103.1
01602,49340,"Worcester, MA-CT ",103.1
01603,49340,"Worcester, MA-CT ",103.1
01604,49340,"Worcester, MA-CT ",103.1
01605,49340,"Worcester, MA-CT ",103.1
01606,49340,"Worcester, MA-CT ",103.1
01607,49340,"Worcester, MA-CT ",103.1
01608,49340,"Worcester, MA-CT ",103.1
01609,49340,"Worcester, MA-CT ",103.1
01610,49340,"Worcester, MA-CT ",103.1
01611,49340,"Worcester, MA-CT ",103.1
01612,49340,"Worcester, MA-CT ",103.1
01613,49340,"Worcester, MA-CT ",103.1
01614,49340,"Worcester, MA-CT ",103.1
01653,49340,"Worcester, MA-CT ",103.1
01655,49340,"Worcester, MA-CT ",103.1
01701,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01702,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01703,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01704,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01718,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01719,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01720,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01721,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01730,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01731,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01740,49340,"Worcester, MA-CT ",103.1
01741,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01742,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01745,49340,"Worcester, MA-CT ",103.1
01746,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01747,49340,"Worcester, MA-CT ",103.1
01748,49340,"Worcester, MA-CT ",103.1
01748,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01749,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01749,49340,"Worcester, MA-CT ",103.1
01752,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01752,49340,"Worcester, MA-CT ",103.1
01754,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01756,49340,"Worcester, MA-CT ",103.1
01756,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01757,49340,"Worcester, MA-CT ",103.1
01760,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01770,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01772,49340,"Worcester, MA-CT ",103.1
01773,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01775,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01776,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01778,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01784,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01801,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01803,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01805,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01810,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01812,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01821,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01822,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01824,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01826,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01827,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01830,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01831,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01832,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01833,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01834,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01835,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01840,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01841,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01842,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01843,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01844,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01845,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01850,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01851,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01852,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01853,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01854,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01860,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01862,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01863,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01864,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01865,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01866,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01867,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01876,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01879,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01880,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01885,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01886,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01887,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01888,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01889,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01890,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01899,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01901,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01902,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01903,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01904,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01905,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01906,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01907,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01908,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01910,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01913,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01915,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01921,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01922,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01923,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01929,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01930,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01931,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01936,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01937,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01938,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01940,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01944,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01945,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01949,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01950,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01951,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01952,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01960,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01961,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01965,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01966,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01969,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01970,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01971,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01982,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01983,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01984,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
01985,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02018,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02019,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02020,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02021,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02025,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02026,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02027,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02030,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02032,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02035,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02038,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02041,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02043,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02044,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02045,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02047,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02048,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02048,39300,"Providence-Warwick, RI-MA ",100.3
02050,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02051,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02052,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02053,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02054,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02056,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02059,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02060,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02061,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02062,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02065,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02066,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02067,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02070,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02071,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02072,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02081,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02090,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02093,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02108,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02109,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02110,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02111,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02112,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02113,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02114,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02115,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02116,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02117,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02118,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02119,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02120,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02121,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02122,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02123,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02124,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02125,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02126,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02127,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02128,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02129,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02130,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02131,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02132,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02133,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02134,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02135,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
02136,14460,"Boston-Cambridge-Newton, MA-NH ",115.5
